room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,property_type,last_modified,latitude,longitude,location
13379635,1438,34775182,Shared room,,New York,Manhattan,Kips Bay,0,0.0,2,1.0,,90.0,,Midtown East Great location,Apartment,2017-07-15 21:28:20.385966,40.739725,-73.979789,0101000020E6100000C1FEEBDCB47E52C04D840D4FAF5E4440
17029296,1438,80432723,Shared room,,New York,Manhattan,Hell's Kitchen,13,5.0,2,1.0,,96.0,,Best Hudson River View Apartment,Apartment,2017-07-15 21:28:20.383491,40.760447,-73.998212,0101000020E6100000629E95B4E27F52C0B0ABC95356614440
13208952,1438,290317,Shared room,,New York,Manhattan,Upper East Side,17,4.5,3,1.0,,99.0,,The Real Manhattan Upper East Side--Now Yours,Apartment,2017-07-15 21:28:20.381451,40.773054,-73.962829,0101000020E6100000FCA886FD9E7D52C06005F86EF3624440
11866163,1438,56138849,Shared room,,New York,Manhattan,Chelsea,3,5.0,2,1.0,,100.0,,Huge apartment on the Highline,Apartment,2017-07-15 21:28:20.378774,40.744674,-74.006109,0101000020E610000085CD0017648052C03C17467A515F4440
12177276,1438,12446229,Shared room,,New York,Manhattan,Upper West Side,21,4.5,2,1.0,,89.0,,Work In Progress,Apartment,2017-07-15 21:28:20.376159,40.788636,-73.974523,0101000020E6100000CA8CB7955E7E52C060394206F2644440
14340328,1438,8338942,Shared room,,New York,Manhattan,Nolita,7,4.5,1,1.0,,90.0,,Great Room in Charming Nolita Apt,Apartment,2017-07-15 21:28:20.371899,40.722445,-73.994158,0101000020E6100000A243E048A07F52C05114E813795C4440
75167,1438,1420434,Shared room,,New York,Brooklyn,Williamsburg,34,5.0,1,1.0,,99.0,,Huge Gorgeous Artists Loft (Studio),Loft,2017-07-15 21:28:20.367737,40.70927,-73.926374,0101000020E610000057772CB6497B52C05704FF5BC95A4440
1344387,1438,1722053,Shared room,,New York,Manhattan,Harlem,71,5.0,3,1.0,,97.0,,Comfy Manhattan Living Room for 1-3,Apartment,2017-07-15 21:28:20.363348,40.813121,-73.945472,0101000020E610000028D2FD9C827C52C06D58535914684440
16437333,1438,2488129,Shared room,,New York,Manhattan,Greenwich Village,12,4.5,1,1.0,,90.0,,quaint west village loft bed,Apartment,2017-07-15 21:28:20.361291,40.728598,-73.999708,0101000020E61000002C634337FB7F52C02BF702B3425D4440
18076457,1438,124042458,Shared room,,New York,Manhattan,Hell's Kitchen,4,5.0,1,1.0,,89.0,,Time Square Luxury Bedroom for a Female guest,Apartment,2017-07-15 21:28:20.359049,40.766472,-73.988157,0101000020E61000001094DBF63D7F52C05DA626C11B624440
17845650,1438,121620125,Shared room,,New York,Manhattan,Midtown,11,5.0,1,1.0,,98.0,,Cosy Midtown Shared Studio,Apartment,2017-07-15 21:28:18.291175,40.757935,-73.969593,0101000020E61000008E5BCCCF0D7E52C034BF9A0304614440
13040683,1438,28868609,Shared room,,New York,Queens,Ditmars Steinway,1,0.0,3,1.0,,100.0,,Airy livingroom in quiet restaurant neighborhood !,Apartment,2017-07-15 21:28:18.286599,40.772664,-73.902678,0101000020E61000006534F279C57952C0F56569A7E6624440
19691954,1438,4220021,Shared room,,New York,Manhattan,Upper West Side,0,0.0,2,1.0,,95.0,,Private Guest Space *Central Park 1 block to,Apartment,2017-07-15 21:28:18.280106,40.776148,-73.980548,0101000020E6100000200A664CC17E52C08B6D52D158634440
15962094,1438,14789310,Shared room,,New York,Manhattan,Hell's Kitchen,9,5.0,1,1.0,,100.0,,LUXURY 1 BDRM Midtown Manhattan Central Park Area,Apartment,2017-07-15 21:28:18.270195,40.765001,-73.984377,0101000020E6100000D07B6308007F52C02234828DEB614440
13265410,1438,8837237,Shared room,,New York,Manhattan,Kips Bay,34,5.0,1,1.0,,90.0,,"Sofa bed with privacy curtains, CENTRAL location",Apartment,2017-07-15 21:28:18.265829,40.742955,-73.975438,0101000020E6100000A45181936D7E52C029B34126195F4440
14535416,1438,71479967,Shared room,,New York,Manhattan,Harlem,11,4.5,3,1.0,,99.0,,Brownstone Loft Space Full of Light,Loft,2017-07-15 21:28:18.261980,40.808919,-73.941561,0101000020E6100000198C1189427C52C0780E65A88A674440
16983784,1438,84469975,Shared room,,New York,Manhattan,East Harlem,29,4.5,2,1.0,,94.0,,Two Beds near Central Park & Subway!,Apartment,2017-07-15 21:28:18.259637,40.791877,-73.945139,0101000020E610000025CB49287D7C52C030BABC395C654440
18269285,1438,126292511,Shared room,,New York,Manhattan,Midtown,3,4.5,2,1.0,,88.0,,Prime Midtown East Queen Bedroom-Females only,Apartment,2017-07-15 21:28:18.256842,40.760126,-73.965659,0101000020E6100000A305685BCD7D52C06E6B0BCF4B614440
16442321,1438,15925756,Shared room,,New York,Manhattan,Upper East Side,26,4.5,2,1.0,,95.0,,Comfortable Manhattan Room,Apartment,2017-07-15 21:28:18.254584,40.76299,-73.958573,0101000020E610000008759142597D52C0689604A8A9614440
18498457,1438,127730794,Shared room,,New York,Manhattan,Hell's Kitchen,1,0.0,1,1.0,,80.0,,Time Square/Midtown west//Sunny Living Room,Apartment,2017-07-15 21:28:18.252360,40.760455,-73.996882,0101000020E610000026FE28EACC7F52C0338AE59656614440
978582,1438,2903769,Shared room,,New York,Manhattan,Upper East Side,107,4.5,3,1.0,,99.0,,Small Clean Upper East Side Apt,Apartment,2017-07-15 21:28:18.248222,40.778748,-73.949827,0101000020E6100000E6762FF7C97C52C0A7E9B303AE634440
19104606,1438,133481194,Shared room,,New York,Manhattan,Hell's Kitchen,1,0.0,2,1.0,,85.0,,Luxury indoor pool apartment Time Square for girls,Condominium,2017-07-15 21:28:18.245898,40.76841,-73.993389,0101000020E610000031CD74AF937F52C0AEF545425B624440
1328080,1438,7207602,Shared room,,New York,Manhattan,Upper West Side,150,4.5,2,1.0,,95.0,,Spacious UWS Loft Near Central Park,Loft,2017-07-15 21:28:18.242571,40.778041,-73.977764,0101000020E610000031CD74AF937E52C03CF9F4D896634440
16312065,1438,4088519,Shared room,,New York,Brooklyn,Dyker Heights,0,0.0,1,1.0,,79.0,,Great living room space,House,2017-07-15 21:28:16.085618,40.629835,-74.013571,0101000020E6100000234BE658DE8052C02670EB6E9E504440
848508,1438,1368289,Shared room,,New York,Manhattan,Lower East Side,5,5.0,1,1.0,,65.0,,Stunning Space in MANHATTAN,Apartment,2017-07-15 21:28:15.467245,40.719794,-73.992625,0101000020E61000004A0C022B877F52C0B3EDB435225C4440
7239039,1438,21218591,Shared room,,New York,Manhattan,Inwood,7,5.0,2,1.0,,65.0,,Awesome Space In Uptown Manhattan!,Apartment,2017-07-15 21:28:15.438764,40.868616,-73.916066,0101000020E610000090BE49D3A07A52C0246420CF2E6F4440
5628342,1438,24787467,Shared room,,New York,Manhattan,Financial District,7,4.5,1,1.0,,75.0,,Share Studio in Downtown Manhattan,Apartment,2017-07-15 21:28:13.713129,40.709299,-74.01396,0101000020E6100000F0DC7BB8E48052C0F20A444FCA5A4440
4784707,1438,24667207,Shared room,,New York,Manhattan,Upper East Side,10,5.0,2,1.0,,70.0,,Sunny Upper East Side Studio,Apartment,2017-07-15 21:28:13.708321,40.774837,-73.951699,0101000020E6100000B328ECA2E87C52C0895DDBDB2D634440
4581479,1438,23748343,Shared room,,New York,Manhattan,Upper West Side,0,0.0,2,1.0,,80.0,,曼哈顿上西区林肯中心附近优质公寓短租！,Apartment,2017-07-15 21:28:13.702235,40.773338,-73.990313,0101000020E61000006FF3C649617F52C0856055BDFC624440
3016623,1438,15373317,Shared room,,New York,Manhattan,Harlem,2,0.0,1,1.0,,68.0,,Spacious apt w/Balcony,Apartment,2017-07-15 21:28:13.698527,40.811394,-73.93886,0101000020E610000072E14048167C52C0D71533C2DB674440
2815750,1438,14403480,Shared room,,New York,Manhattan,East Harlem,0,0.0,2,1.0,,60.0,,Nice quiet place with backyard,Apartment,2017-07-15 21:28:13.695581,40.79504,-73.934049,0101000020E610000023F77475C77B52C08481E7DEC3654440
16719453,1438,110806844,Shared room,,New York,Manhattan,Hell's Kitchen,18,4.5,2,1.0,,49.0,,Time Square Apartment Living Bed,Apartment,2017-07-15 21:24:30.913715,40.760106,-73.989151,0101000020E610000091F3FE3F4E7F52C027BF45274B614440
15073882,1438,62191580,Shared room,,New York,Brooklyn,Clinton Hill,2,0.0,1,1.0,,55.0,,((Ladies Shared Dorm Room in Clinton Hill)),Apartment,2017-07-15 21:24:30.911001,40.687354,-73.964445,0101000020E61000009B728577B97D52C02C634337FB574440
14238785,1438,3294438,Shared room,,New York,Brooklyn,Bedford-Stuyvesant,7,5.0,3,1.0,,55.0,,Ladies Dorm Shared Room,Apartment,2017-07-15 21:24:30.908989,40.685303,-73.957578,0101000020E61000009F573CF5487D52C0E36C3A02B8574440
16909427,1438,112886270,Shared room,,New York,Brooklyn,East Flatbush,0,0.0,3,1.0,,45.0,,Studio apartment,Apartment,2017-07-15 21:24:30.897013,40.648467,-73.933274,0101000020E6100000410DDFC2BA7B52C082C476F700534440
13318708,1438,677560,Shared room,,New York,Brooklyn,Bushwick,1,0.0,2,1.0,,60.0,,Peaceful big couch in Bushwick,Apartment,2017-07-15 21:24:30.893957,40.703189,-73.92843,0101000020E610000005A8A9656B7B52C017F4DE18025A4440
6168331,1438,32001723,Shared room,,New York,Brooklyn,Bushwick,1,0.0,2,1.0,,45.0,,Sun-filled living room with futon!,Apartment,2017-07-15 21:24:30.891742,40.695054,-73.931613,0101000020E6100000D2E1218C9F7B52C01C7A8B87F7584440
19662214,1438,25300344,Shared room,,New York,Manhattan,Washington Heights,0,0.0,1,1.0,,45.0,,Great affordable place in Manhattan (Mixed room),Apartment,2017-07-15 21:24:30.889388,40.853286,-73.930173,0101000020E6100000D2A755F4877B52C03C11C479386D4440
16086666,1438,10650309,Shared room,,New York,Manhattan,Upper East Side,21,5.0,1,1.0,,55.0,,Clean room-share for 1 female guest,Apartment,2017-07-15 21:24:30.886614,40.766121,-73.951889,0101000020E6100000041BD7BFEB7C52C0B0E3BF4010624440
18916917,1438,32613511,Shared room,,New York,Manhattan,Midtown,1,0.0,2,1.0,,55.0,,Dynamic Solitude,Apartment,2017-07-15 21:24:30.880669,40.743836,-73.982434,0101000020E61000009F1EDB32E07E52C032CB9E04365F4440
8964008,1438,18655157,Shared room,,New York,Manhattan,Midtown,3,4.5,1,1.0,,60.0,,Cozy Bunkbed in Midtown Manhattan,Apartment,2017-07-15 21:24:29.162955,40.743874,-73.984958,0101000020E6100000C07B478D097F52C01F2C6343375F4440
14332446,1438,31378,Shared room,,New York,Brooklyn,Crown Heights,15,4.5,1,1.0,,50.0,,Fold out couch in prime Brooklyn!,Apartment,2017-07-15 21:24:29.160644,40.673849,-73.961262,0101000020E6100000CE380D51857D52C09DB81CAF40564440
4031463,1438,20900568,Shared room,,New York,Bronx,Norwood,36,5.0,2,1.0,,50.0,, comfortable space with a terrace ,Apartment,2017-07-15 21:24:29.157717,40.877864,-73.876406,0101000020E61000002A013109177852C0FA2AF9D85D704440
19213050,1438,98091426,Shared room,,New York,Manhattan,Theater District,1,0.0,1,1.0,,48.0,,NYCLOVER-Shared Room Only For Girls,Apartment,2017-07-15 21:24:29.155248,40.762844,-73.984863,0101000020E61000009702D2FE077F52C094F947DFA4614440
6168050,1438,31999945,Shared room,,New York,Bronx,Concourse Village,16,5.0,2,1.0,,46.0,,Just 20 min to Times Square,Apartment,2017-07-15 21:24:29.151657,40.827353,-73.921109,0101000020E610000048C32973F37A52C0AE9FFEB3E6694440
17333187,1438,116979403,Shared room,,New York,Manhattan,Upper East Side,11,5.0,2,1.0,,55.0,,2 comfortable couch beds on the Upper East Side,Apartment,2017-07-15 21:24:29.143312,40.76904,-73.948678,0101000020E6100000D21BEE23B77C52C06DA818E76F624440
19719009,1438,25300344,Shared room,,New York,Manhattan,Washington Heights,0,0.0,1,1.0,,45.0,,Great affordable place in Manhattan (Girls only),Apartment,2017-07-15 21:24:29.139558,40.85322,-73.932172,0101000020E6100000CD8FBFB4A87B52C085251E50366D4440
19552171,1438,137317075,Shared room,,New York,Manhattan,Hell's Kitchen,0,0.0,1,1.0,,55.0,,Single Bed 2 - Huge Apartment -  Time Square,Apartment,2017-07-15 21:24:29.134679,40.76349,-73.990782,0101000020E6100000CADDE7F8687F52C05969520ABA614440
13713783,1438,10296495,Shared room,,New York,Manhattan,Upper West Side,3,4.5,1,1.0,,49.0,,CLEAN NEW YORK APT at Central Park,Apartment,2017-07-15 21:24:29.130332,40.800724,-73.959507,0101000020E61000001E520C90687D52C0A88FC01F7E664440
17604402,1438,119631816,Shared room,,New York,Manhattan,Hell's Kitchen,4,5.0,1,1.0,,55.0,,Living Room Bed Walking distance from Time Square,Apartment,2017-07-15 21:24:29.127344,40.76389,-73.990487,0101000020E61000003E079623647F52C0E8DEC325C7614440
13752672,1438,28930916,Shared room,,New York,Manhattan,Upper East Side,21,4.5,1,1.0,,43.0,,Cheap! Couch to crash - Upper East Side (Safe&Fun),Apartment,2017-07-15 21:24:29.124146,40.781125,-73.952137,0101000020E6100000F01307D0EF7C52C0448B6CE7FB634440
15930469,1438,102794991,Shared room,,New York,Brooklyn,Greenpoint,15,4.5,1,1.0,,48.0,,Comfy Couch in a Cozy home,Apartment,2017-07-15 21:24:29.118502,40.73419,-73.95391,0101000020E6100000F35487DC0C7D52C06E861BF0F95D4440
16653051,1438,110063934,Shared room,,New York,Manhattan,Hell's Kitchen,15,4.5,1,1.0,,45.0,,Hells Kitchen Bed,Apartment,2017-07-15 21:24:27.284732,40.763428,-73.991505,0101000020E6100000833463D1747F52C0E36C3A02B8614440
19291761,1438,135089907,Shared room,,New York,Manhattan,East Village,1,0.0,1,1.0,,50.0,,One Female: Nice Comfortable live space with divid,Other,2017-07-15 21:24:27.282587,40.724024,-73.983649,0101000020E61000008F6FEF1AF47E52C072C284D1AC5C4440
13377893,1438,74339725,Shared room,,New York,Brooklyn,Bushwick,5,5.0,2,1.0,,42.0,,Spacious Room in Bushwick,Apartment,2017-07-15 21:24:27.280107,40.695394,-73.928501,0101000020E61000006953758F6C7B52C0D5EAABAB02594440
14744489,1438,47733373,Shared room,,New York,Brooklyn,Williamsburg,4,4.5,4,1.0,,59.0,,Mansion Williamsburg Apartment - Girls Share Only,Apartment,2017-07-15 21:24:27.276012,40.720399,-73.963644,0101000020E6100000253FE257AC7D52C01A89D008365C4440
19572959,1438,58468183,Shared room,,New York,Queens,Woodside,0,0.0,1,1.0,,60.0,,Cool blue couch,Apartment,2017-07-15 21:24:27.272030,40.742607,-73.907726,0101000020E6100000A6EECA2E187A52C0ED6305BF0D5F4440
19677352,1438,25300344,Shared room,,New York,Manhattan,Washington Heights,1,0.0,1,1.0,,45.0,,Great affordable place in Manhattan (Girls only),Apartment,2017-07-15 21:24:27.270010,40.854923,-73.932311,0101000020E6100000DEACC1FBAA7B52C092CCEA1D6E6D4440
4772544,1438,10136530,Shared room,,New York,Brooklyn,Clinton Hill,2,0.0,1,1.0,,42.0,,Cozy space for solo traveler,Loft,2017-07-15 21:24:27.253304,40.697035,-73.964791,0101000020E6100000691EC022BF7D52C06C95607138594440
564751,1438,2777672,Shared room,,New York,Manhattan,Upper West Side,112,4.5,1,1.0,,55.0,,Artist space for creative nomads.,Apartment,2017-07-15 21:24:27.250584,40.801651,-73.962865,0101000020E6100000A25D85949F7D52C021E7FD7F9C664440
17656148,1438,120143803,Shared room,,New York,Manhattan,Theater District,22,4.5,1,1.0,,52.0,,Shared Room in Time Square- Girls Share Only,Apartment,2017-07-15 21:24:26.095767,40.76237,-73.984421,0101000020E6100000B81FF0C0007F52C0CBB9145795614440
17721192,1438,120143803,Shared room,,New York,Manhattan,Theater District,21,4.0,4,1.0,,50.0,,Shared Room for GIRL in Time Square,Apartment,2017-07-15 21:24:26.089613,40.761785,-73.986232,0101000020E61000003291D26C1E7F52C0ACCABE2B82614440
13714575,1438,10296495,Shared room,,New York,Manhattan,Upper West Side,5,5.0,1,1.0,,49.0,,CLEAN NEW YORK APT at Central Park,Apartment,2017-07-15 21:24:26.084654,40.800787,-73.959342,0101000020E610000079EBFCDB657D52C0EE073C3080664440
17815594,1438,120143803,Shared room,,New York,Manhattan,Theater District,13,4.0,1,1.0,,52.0,,Shared Room in Time Square- Girls Share Only,Apartment,2017-07-15 21:24:26.081109,40.761678,-73.985732,0101000020E6100000B9A7AB3B167F52C0960A2AAA7E614440
18152294,1438,113124855,Shared room,,New York,Manhattan,Hell's Kitchen,16,4.5,1,1.0,,55.0,,Bunk Bed In Center Of Midtown New York! 1,Apartment,2017-07-15 21:24:26.079083,40.762247,-73.98964,0101000020E61000000FB40243567F52C0B03C484F91614440
17777446,1438,120143803,Shared room,,New York,Manhattan,Theater District,32,4.5,1,1.0,,50.0,,Time square shared girls only,Apartment,2017-07-15 21:24:26.076998,40.760727,-73.985715,0101000020E61000004E0B5EF4157F52C0941799805F614440
13713617,1438,10296495,Shared room,,New York,Manhattan,Morningside Heights,7,4.5,1,1.0,,49.0,,CLEAN NEW YORK APT at Central Park,Apartment,2017-07-15 21:24:26.072290,40.801243,-73.959799,0101000020E6100000F2EEC8586D7D52C0109370218F664440
18152539,1438,113124855,Shared room,,New York,Manhattan,Hell's Kitchen,16,4.0,1,1.0,,46.0,,Bunk Bed In Center Of Midtown Manhattan 2,Apartment,2017-07-15 21:24:26.070145,40.762036,-73.99092,0101000020E6100000F33CB83B6B7F52C0F52F49658A614440
17544058,1438,94100043,Shared room,,New York,Manhattan,Upper East Side,25,4.5,1,1.0,,52.0,,Big quite and comfortable shared room in UES,Apartment,2017-07-15 21:24:26.067972,40.76675,-73.954277,0101000020E6100000CD94D6DF127D52C0A01A2FDD24624440
14690075,1438,44439712,Shared room,,New York,Manhattan,East Harlem,28,4.5,1,1.0,,49.0,,A Walk From Central Park,Apartment,2017-07-15 21:24:26.065837,40.792908,-73.940198,0101000020E6100000EF703B342C7C52C04E5E64027E654440
18508498,1438,120143803,Shared room,,New York,Manhattan,Theater District,10,4.5,2,1.0,,55.0,,Room for 2 girls only,Apartment,2017-07-15 21:24:26.060803,40.761064,-73.986328,0101000020E610000043C879FF1F7F52C0DB148F8B6A614440
13711232,1438,10296495,Shared room,,New York,Manhattan,Upper West Side,6,5.0,1,1.0,,49.0,,CLEAN NEW YORK APT at Central Park,Apartment,2017-07-15 21:24:26.053868,40.799528,-73.959307,0101000020E6100000BAF42F49657D52C03F1EFAEE56664440
17796318,1438,115857532,Shared room,,New York,Manhattan,Kips Bay,0,0.0,2,1.0,,49.0,,Female Only Shared Rm in Midtown NYC w/ Angie B,Apartment,2017-07-15 21:24:23.998301,40.743948,-73.980595,0101000020E6100000C0E78711C27E52C05AF624B0395F4440
3215660,1438,6150328,Shared room,,New York,Manhattan,East Harlem,85,4.5,4,1.0,,45.0,,Comfortable sofa bed in Manhattan,Apartment,2017-07-15 21:24:23.995738,40.797944,-73.93876,0101000020E6100000C0B2D2A4147C52C00C056C0723664440
3121011,1438,15854491,Shared room,,New York,Manhattan,Upper West Side,34,5.0,2,1.0,,55.0,,Have couch avail in large UWS apt.,Apartment,2017-07-15 21:24:23.991958,40.778788,-73.980318,0101000020E6100000876BB587BD7E52C035423F53AF634440
19800416,1438,139843738,Shared room,,New York,Manhattan,Midtown,0,0.0,1,1.0,,55.0,,Single bed C in the Shared Room in Herald SQ,Guesthouse,2017-07-15 21:24:23.989444,40.749865,-73.98664,0101000020E61000003A3B191C257F52C020B58993FB5F4440
18378577,1438,329384,Shared room,,New York,Brooklyn,Williamsburg,0,0.0,2,1.0,,60.0,,"Big cozy room, steps from bridge.",Apartment,2017-07-15 21:24:23.985860,40.710064,-73.964901,0101000020E61000002CB81FF0C07D52C092088D60E35A4440
4823529,1438,6677425,Shared room,,New York,Manhattan,Upper West Side,71,4.5,2,1.0,,46.0,,Perfectly Located UpperWest Futon,Apartment,2017-07-15 21:24:23.968564,40.795839,-73.96381,0101000020E6100000B2632310AF7D52C0D0F0660DDE654440
11355476,1438,49621731,Shared room,,New York,Manhattan,Little Italy,7,4.0,1,1.0,,58.0,,Cozy studio living-room sharing in Little Italy,Apartment,2017-07-15 21:24:23.962620,40.719871,-73.997286,0101000020E61000008EB0A888D37F52C05E2BA1BB245C4440
17717177,1438,26375098,Shared room,,New York,Manhattan,Morningside Heights,16,5.0,1,1.0,,48.0,,Apartment near Central Park /  Columbia University,Apartment,2017-07-15 21:24:20.032459,40.810491,-73.959931,0101000020E6100000A9DA6E826F7D52C0E659492BBE674440
19620202,1438,44735076,Shared room,,New York,Brooklyn,Crown Heights,2,0.0,2,1.0,,49.0,,CRASH COOL TRAVELBLOGGERS COUCH LEARN TRAVEL TIPS!,Apartment,2017-07-15 21:24:20.029947,40.67767,-73.960199,0101000020E6100000B9A981E6737D52C07BBDFBE3BD564440
16785643,1438,384752,Shared room,,New York,Brooklyn,Williamsburg,20,5.0,2,1.0,,50.0,,Perfect Location / Calm Sanctuary / Creative Haven,Apartment,2017-07-15 21:24:17.900781,40.716797,-73.9569,0101000020E6100000B7627FD93D7D52C07A6F0C01C05B4440
16012259,1438,104113590,Shared room,,New York,Manhattan,East Harlem,77,4.5,1,1.0,,42.0,,In the city! Central park,Apartment,2017-07-15 21:24:17.897875,40.793474,-73.946462,0101000020E6100000083A5AD5927C52C0F81C588E90654440
18670860,1438,120143803,Shared room,,New York,Manhattan,Theater District,12,5.0,1,1.0,,53.0,,Time Square girls only Apartment,Apartment,2017-07-15 21:24:17.895529,40.760835,-73.984975,0101000020E61000002B1895D4097F52C07A53910A63614440
16011968,1438,101967154,Shared room,,New York,Manhattan,East Harlem,62,4.5,1,1.0,,42.0,,In the city! Central park!,Apartment,2017-07-15 21:24:17.893246,40.793457,-73.945713,0101000020E6100000BB99D18F867C52C021E4BCFF8F654440
16586422,1438,17997408,Shared room,,New York,Brooklyn,Clinton Hill,47,5.0,1,1.0,,55.0,,White space with 0min to bus stop,Apartment,2017-07-15 21:24:17.890582,40.694815,-73.96419,0101000020E61000005648F949B57D52C097E2AAB2EF584440
18188738,1438,27403581,Shared room,,New York,Manhattan,Harlem,13,5.0,4,1.0,,49.0,,Cute Family Friendly Vintage Brownstone Living!,Apartment,2017-07-15 21:24:17.888449,40.826646,-73.946691,0101000020E6100000B91AD995967C52C042AF3F89CF694440
1777007,1438,3980927,Shared room,,New York,Manhattan,Battery Park City,146,4.5,1,1.0,,55.0,,Space For guest,Apartment,2017-07-15 21:24:17.885983,40.710777,-74.016233,0101000020E61000006C0723F6098152C0DFDFA0BDFA5A4440
16286232,1438,35474485,Shared room,,New York,Manhattan,Upper East Side,25,5.0,1,1.0,,52.0,,Beautiful mini-loft in the heart of NYC Manhattan,Loft,2017-07-15 21:24:17.880617,40.767813,-73.961882,0101000020E61000001C2785798F7D52C0C93846B247624440
13711597,1438,10296495,Shared room,,New York,Manhattan,Upper West Side,11,4.5,1,1.0,,49.0,,CLEAN NEW YORK APT at Central Park,Apartment,2017-07-15 21:24:17.878203,40.800956,-73.959551,0101000020E610000006F69848697D52C07AC4E8B985664440
18839277,1438,82182158,Shared room,,New York,Manhattan,Greenwich Village,5,4.5,1,1.0,,53.0,,Bright Room in Greenwich Village Manhattan NYC,Apartment,2017-07-15 21:24:17.875606,40.730519,-74.001001,0101000020E6100000DA907F66108052C0A60D87A5815D4440
2007773,1438,795110,Shared room,,New York,Manhattan,Roosevelt Island,39,5.0,2,1.0,,49.0,,"Affordable Island Oasis (women only, please)",Apartment,2017-07-15 21:24:17.868409,40.761244,-73.950351,0101000020E6100000232E008DD27C52C05B23827170614440
17620769,1438,119798153,Shared room,,New York,Manhattan,Upper East Side,27,5.0,1,1.0,,48.0,,Charming Apt in Prime Upper East Side Location,Apartment,2017-07-15 21:24:17.864075,40.769805,-73.961948,0101000020E6100000F81C588E907D52C00DA661F888624440
6575873,1438,34395267,Shared room,,New York,Brooklyn,Crown Heights,27,4.5,3,1.0,,42.0,,Sunny/Spacious Room in Brooklyn!,Apartment,2017-07-15 21:24:17.861061,40.667288,-73.932283,0101000020E610000079E75086AA7B52C0B28174B169554440
17734779,1438,113124855,Shared room,,New York,Manhattan,Hell's Kitchen,19,4.0,1,1.0,,49.0,,2 Bedroom Apartment In Heart Of Manhattan,Apartment,2017-07-15 21:24:17.858628,40.762338,-73.990627,0101000020E610000037E2C96E667F52C0C03FA54A94614440
19206694,1438,12711168,Shared room,,New York,Manhattan,East Village,3,4.5,2,1.0,,49.0,,Full sofa bed in the heart of the East Village!,Apartment,2017-07-15 21:24:17.855912,40.723626,-73.987945,0101000020E6100000CA4FAA7D3A7F52C08544DAC69F5C4440
18222591,1438,105004907,Shared room,,New York,Staten Island,Shore Acres,0,0.0,1,1.0,,11.0,,Air mattress in living room,Apartment,2017-07-15 21:24:15.898059,40.607536,-74.069358,0101000020E6100000D26D895C708452C0439259BDC34D4440
13914403,1438,81634538,Shared room,,New York,Brooklyn,Sheepshead Bay,0,0.0,1,1.0,,32.0,,RIO a house for friends! Room with 6 beds (3-3),Bed & Breakfast,2017-07-15 21:24:15.205192,40.609952,-73.953726,0101000020E610000013D6C6D8097D52C09D103AE8124E4440
13956689,1438,81634538,Shared room,,New York,Brooklyn,Sheepshead Bay,0,0.0,1,1.0,,32.0,,RIO a house for friends! Room with 6 beds (3-5),Bed & Breakfast,2017-07-15 21:24:15.202929,40.610548,-73.955129,0101000020E6100000849D62D5207D52C0B151D66F264E4440
13871825,1438,81634538,Shared room,,New York,Brooklyn,Sheepshead Bay,0,0.0,1,1.0,,32.0,,RIO a house for friends! Room with 4 beds (2-1),Bed & Breakfast,2017-07-15 21:24:15.200210,40.610302,-73.955568,0101000020E6100000AA46AF06287D52C079573D601E4E4440
13908662,1438,81634538,Shared room,,New York,Brooklyn,Sheepshead Bay,0,0.0,1,1.0,,32.0,,RIO a house for friends! Room with 8 beds (4-1),Bed & Breakfast,2017-07-15 21:24:15.192269,40.610208,-73.953884,0101000020E61000005F0B7A6F0C7D52C0F8E0B54B1B4E4440
13914295,1438,81634538,Shared room,,New York,Brooklyn,Sheepshead Bay,0,0.0,1,1.0,,32.0,,RIO a house for friends! Room with 8 beds (4-5),Bed & Breakfast,2017-07-15 21:24:15.185751,40.607037,-73.959345,0101000020E6100000312592E8657D52C0213B6F63B34D4440
13910070,1438,81634538,Shared room,,New York,Brooklyn,Sheepshead Bay,1,0.0,1,1.0,,32.0,,RIO a house for friends! Room with 4 beds (2-4),Bed & Breakfast,2017-07-15 21:24:15.180875,40.608847,-73.953371,0101000020E61000001C7DCC07047D52C044A2D0B2EE4D4440
14023779,1438,81634538,Shared room,,New York,Brooklyn,Sheepshead Bay,1,0.0,1,1.0,,32.0,,RIO a house for friends! Room with 8 beds (4-10),Bed & Breakfast,2017-07-15 21:24:13.333816,40.608975,-73.958517,0101000020E61000003EEAAF57587D52C0728A8EE4F24D4440
13872488,1438,81634538,Shared room,,New York,Brooklyn,Sheepshead Bay,2,0.0,1,1.0,,32.0,,RIO a house for friends! Room with 4 beds (2-2),Bed & Breakfast,2017-07-15 21:24:13.326316,40.609402,-73.954585,0101000020E61000002310AFEB177D52C0FA0E7EE2004E4440
16288861,1438,106554493,Shared room,,New York,Brooklyn,Sheepshead Bay,4,5.0,1,1.0,,26.0,,Convenient Home Away From Home,Apartment,2017-07-15 21:24:09.231401,40.600543,-73.956144,0101000020E610000010919A76317D52C0BE6BD097DE4C4440
16106789,1438,105004907,Shared room,,New York,Staten Island,Shore Acres,18,4.5,1,1.0,,17.0,,Comfy couch in nice apartment.Must be cat friendly,Apartment,2017-07-15 21:24:03.932047,40.607751,-74.068731,0101000020E61000002B4EB516668452C03F8EE6C8CA4D4440
